date,time
5/14/2012,4:40 PM
5/14/2012,4:59 PM
5/14/2012,5:10 PM
5/14/2012,5:32 PM
5/14/2012,6:06 PM
5/14/2012,6:36 PM
5/15/2012,9:55 AM
5/15/2012,11:13 AM
5/15/2012,12:43 PM
5/15/2012,12:49 PM
5/15/2012,12:50 PM
5/15/2012,1:07 PM
5/15/2012,1:08 PM
5/15/2012,1:09 PM
5/15/2012,1:18 PM
5/15/2012,1:20 PM
5/15/2012,1:49 PM
5/15/2012,2:25 PM
5/15/2012,2:31 PM
5/15/2012,3:02 PM
5/15/2012,3:04 PM
5/15/2012,3:13 PM
5/15/2012,3:48 PM
5/15/2012,3:56 PM
5/15/2012,4:01 PM
5/15/2012,4:23 PM
5/15/2012,5:01 PM
5/15/2012,5:05 PM
5/15/2012,5:14 PM
5/15/2012,5:14 PM
5/15/2012,5:45 PM
5/15/2012,5:47 PM
5/15/2012,6:21 PM
5/15/2012,6:36 PM
5/15/2012,6:37 PM
5/16/2012,9:44 AM
5/16/2012,10:04 AM
5/16/2012,10:51 AM
5/16/2012,11:42 AM
5/16/2012,11:43 AM
5/16/2012,11:53 AM
5/16/2012,11:54 AM
5/16/2012,11:58 AM
5/16/2012,12:00 PM
5/16/2012,12:32 PM
5/16/2012,12:40 PM
5/16/2012,12:41 PM
5/16/2012,12:57 PM
5/16/2012,1:51 PM
5/16/2012,1:54 PM
5/16/2012,2:19 PM
5/16/2012,2:20 PM
5/16/2012,2:24 PM
5/16/2012,2:26 PM
5/16/2012,2:44 PM
5/16/2012,3:00 PM
5/16/2012,3:27 PM
5/16/2012,3:29 PM
5/16/2012,3:31 PM
5/16/2012,3:32 PM
5/16/2012,3:59 PM
5/16/2012,4:03 PM
5/16/2012,4:05 PM
5/16/2012,4:09 PM
5/16/2012,5:00 PM
5/16/2012,5:01 PM
5/16/2012,5:04 PM
5/16/2012,5:14 PM
5/16/2012,5:23 PM
5/16/2012,5:42 PM
5/16/2012,5:45 PM
5/16/2012,5:48 PM
5/16/2012,5:54 PM
5/17/2012,8:29 AM
5/17/2012,10:39 AM
5/17/2012,11:15 AM
5/17/2012,11:24 AM
5/17/2012,11:36 AM
5/17/2012,12:15 PM
5/17/2012,12:29 PM
5/17/2012,12:37 PM
5/17/2012,12:38 PM
5/17/2012,12:41 PM
5/17/2012,12:50 PM
5/17/2012,12:51 PM
5/17/2012,1:02 PM
5/17/2012,1:04 PM
5/17/2012,1:12 PM
5/17/2012,1:39 PM
5/17/2012,2:03 PM
5/17/2012,2:12 PM
5/17/2012,2:15 PM
5/17/2012,2:37 PM
5/17/2012,2:41 PM
5/17/2012,2:43 PM
5/17/2012,2:45 PM
5/17/2012,2:49 PM
5/17/2012,2:54 PM
5/17/2012,2:58 PM
5/17/2012,3:11 PM
5/17/2012,3:18 PM
5/17/2012,3:39 PM
5/17/2012,3:53 PM
5/17/2012,3:58 PM
5/17/2012,4:49 PM
5/17/2012,5:33 PM
5/17/2012,5:47 PM
5/17/2012,5:48 PM
5/18/2012,10:34 AM
5/18/2012,11:45 AM
5/18/2012,12:40 PM
5/18/2012,12:51 PM
5/18/2012,12:55 PM
5/18/2012,12:55 PM
5/18/2012,2:03 PM
5/18/2012,2:16 PM
5/18/2012,2:35 PM
5/21/2012,10:18 AM
5/21/2012,10:29 AM
5/21/2012,12:10 PM
5/21/2012,12:19 PM
5/21/2012,12:40 PM
5/21/2012,12:57 PM
5/21/2012,1:05 PM
5/21/2012,1:55 PM
5/21/2012,1:57 PM
5/21/2012,2:31 PM
5/21/2012,3:00 PM
5/21/2012,3:01 PM
5/21/2012,3:10 PM
5/21/2012,3:22 PM
5/21/2012,3:35 PM
5/21/2012,3:38 PM
5/21/2012,3:54 PM
5/21/2012,3:57 PM
5/21/2012,4:08 PM
5/21/2012,4:29 PM
5/21/2012,4:37 PM
5/21/2012,4:39 PM
5/21/2012,4:54 PM
5/21/2012,5:20 PM
5/21/2012,5:23 PM
5/21/2012,5:26 PM
5/21/2012,5:44 PM
5/21/2012,5:58 PM
5/22/2012,11:23 AM
5/22/2012,12:26 PM
5/22/2012,12:28 PM
5/22/2012,12:28 PM
5/22/2012,12:29 PM
5/22/2012,12:30 PM
5/22/2012,12:32 PM
5/22/2012,2:05 PM
5/22/2012,2:20 PM
5/22/2012,2:21 PM
5/22/2012,2:24 PM
5/22/2012,2:46 PM
5/22/2012,3:26 PM
5/22/2012,3:27 PM
5/22/2012,3:29 PM
5/22/2012,3:35 PM
5/22/2012,3:39 PM
5/22/2012,3:45 PM
5/22/2012,3:45 PM
5/22/2012,3:55 PM
5/22/2012,4:02 PM
5/22/2012,4:04 PM
5/22/2012,4:06 PM
5/22/2012,4:13 PM
5/22/2012,4:40 PM
5/22/2012,4:41 PM
5/22/2012,5:08 PM
5/22/2012,5:21 PM
5/22/2012,6:27 PM
5/23/2012,9:07 AM
5/23/2012,10:55 AM
5/23/2012,12:20 PM
5/23/2012,12:23 PM
5/23/2012,12:51 PM
5/23/2012,12:52 PM
5/23/2012,12:55 PM
5/23/2012,2:15 PM
5/23/2012,3:10 PM
5/23/2012,3:32 PM
5/23/2012,3:40 PM
5/23/2012,4:30 PM
5/23/2012,4:45 PM
5/23/2012,5:12 PM
5/23/2012,5:55 PM
5/23/2012,6:26 PM
5/24/2012,9:57 AM
5/24/2012,11:00 AM
5/24/2012,12:27 PM
5/24/2012,12:53 PM
5/24/2012,1:01 PM
5/24/2012,1:12 PM
5/24/2012,1:22 PM
5/24/2012,1:38 PM
5/24/2012,1:51 PM
5/24/2012,1:55 PM
5/24/2012,3:31 PM
5/24/2012,3:32 PM
5/24/2012,3:45 PM
5/24/2012,4:27 PM
5/24/2012,4:47 PM
5/24/2012,5:21 PM
5/24/2012,5:46 PM
5/25/2012,11:59 AM
5/25/2012,12:07 PM
5/25/2012,1:18 PM
5/25/2012,1:29 PM
5/25/2012,1:35 PM
5/25/2012,2:05 PM
5/25/2012,2:06 PM
5/25/2012,2:21 PM
5/25/2012,2:22 PM
5/25/2012,3:02 PM
5/29/2012,11:56 AM
5/29/2012,2:58 PM
5/29/2012,3:15 PM
5/29/2012,3:44 PM
5/29/2012,4:13 PM
5/30/2012,12:07 PM
5/30/2012,12:08 PM
5/30/2012,12:09 PM
5/30/2012,12:27 PM
5/30/2012,12:45 PM
5/30/2012,12:51 PM
5/30/2012,1:11 PM
5/30/2012,1:15 PM
5/30/2012,1:45 PM
5/30/2012,1:50 PM
5/30/2012,1:59 PM
5/30/2012,2:51 PM
5/30/2012,3:57 PM
5/30/2012,4:01 PM
5/30/2012,4:03 PM
5/30/2012,4:09 PM
5/30/2012,4:37 PM
5/30/2012,4:49 PM
5/31/2012,12:05 PM
5/31/2012,1:33 PM
5/31/2012,1:36 PM
5/31/2012,1:50 PM
5/31/2012,2:05 PM
5/31/2012,2:08 PM
5/31/2012,2:22 PM
5/31/2012,3:19 PM
5/31/2012,3:20 PM
5/31/2012,3:20 PM
5/31/2012,3:38 PM
5/31/2012,3:51 PM
5/31/2012,3:52 PM
5/31/2012,4:01 PM
5/31/2012,4:37 PM
6/1/2012,9:04 AM
6/1/2012,12:13 PM
6/1/2012,12:16 PM
6/1/2012,12:18 PM
6/1/2012,12:54 PM
6/1/2012,1:15 PM
6/1/2012,1:33 PM
6/1/2012,2:03 PM
6/4/2012,9:39 AM
6/4/2012,10:54 AM
6/4/2012,11:08 AM
6/4/2012,11:58 AM
6/4/2012,12:49 PM
6/4/2012,12:55 PM
6/4/2012,2:17 PM
6/4/2012,2:47 PM
6/4/2012,2:48 PM
6/4/2012,3:39 PM
6/4/2012,3:39 PM
6/4/2012,4:37 PM
6/5/2012,9:58 AM
6/5/2012,10:40 AM
6/5/2012,11:34 AM
6/5/2012,12:06 PM
6/5/2012,12:42 PM
6/5/2012,12:45 PM
6/5/2012,1:03 PM
6/5/2012,1:28 PM
6/5/2012,2:05 PM
6/5/2012,2:16 PM
6/5/2012,3:47 PM
6/6/2012,10:56 AM
6/6/2012,10:56 AM
6/6/2012,10:58 AM
6/6/2012,11:59 AM
6/6/2012,12:12 PM
6/6/2012,12:13 PM
6/6/2012,12:36 PM
6/6/2012,12:42 PM
6/6/2012,12:52 PM
6/6/2012,1:22 PM
6/6/2012,2:08 PM
6/6/2012,3:21 PM
6/11/2012,12:09 PM
6/11/2012,12:24 PM
6/11/2012,12:40 PM
6/11/2012,12:53 PM
6/11/2012,1:49 PM
6/11/2012,1:52 PM
6/11/2012,1:54 PM
6/11/2012,2:17 PM
6/11/2012,3:07 PM
6/11/2012,3:24 PM
6/11/2012,3:29 PM
6/11/2012,3:31 PM
6/11/2012,3:39 PM
6/11/2012,3:48 PM
6/11/2012,4:05 PM
6/12/2012,12:36 PM
6/12/2012,12:52 PM
6/12/2012,2:14 PM
6/12/2012,2:31 PM
6/12/2012,2:43 PM
6/12/2012,2:44 PM
6/12/2012,2:53 PM
6/12/2012,3:10 PM
6/12/2012,3:43 PM
6/12/2012,3:48 PM
6/12/2012,3:51 PM
6/12/2012,4:05 PM
6/13/2012,10:04 AM
6/13/2012,11:50 AM
6/13/2012,12:04 PM
6/13/2012,12:07 PM
6/13/2012,12:12 PM
6/13/2012,12:24 PM
6/13/2012,12:27 PM
6/13/2012,12:39 PM
6/13/2012,1:07 PM
6/13/2012,1:09 PM
6/13/2012,1:12 PM
6/13/2012,1:29 PM
6/13/2012,1:33 PM
6/13/2012,2:00 PM
6/13/2012,2:24 PM
6/13/2012,4:03 PM
6/13/2012,4:04 PM
6/13/2012,4:10 PM
6/13/2012,4:12 PM
6/13/2012,4:29 PM
6/14/2012,8:57 AM
6/14/2012,11:29 AM
6/14/2012,11:48 AM
6/14/2012,12:36 PM
6/14/2012,12:56 PM
6/14/2012,12:57 PM
6/14/2012,12:59 PM
6/14/2012,1:06 PM
6/14/2012,1:08 PM
6/14/2012,1:12 PM
6/14/2012,1:19 PM
6/14/2012,1:34 PM
6/14/2012,1:41 PM
6/14/2012,3:28 PM
6/14/2012,4:06 PM
6/14/2012,4:07 PM
6/14/2012,4:32 PM
6/14/2012,4:36 PM
6/15/2012,8:58 AM
6/15/2012,12:23 PM
6/15/2012,12:28 PM
6/15/2012,12:29 PM
6/15/2012,1:05 PM
6/15/2012,1:13 PM
6/15/2012,1:15 PM
6/15/2012,2:48 PM
6/18/2012,10:05 AM
6/18/2012,10:33 AM
6/18/2012,11:06 AM
6/18/2012,12:11 PM
6/18/2012,12:14 PM
6/18/2012,1:10 PM
6/18/2012,1:46 PM
6/18/2012,1:48 PM
6/18/2012,2:42 PM
6/18/2012,3:13 PM
6/18/2012,4:52 PM
6/19/2012,10:30 AM
6/19/2012,12:43 PM
6/19/2012,1:12 PM
6/19/2012,1:25 PM
6/19/2012,1:27 PM
6/19/2012,2:06 PM
6/19/2012,2:07 PM
6/19/2012,2:33 PM
6/19/2012,2:50 PM
6/19/2012,4:25 PM
6/19/2012,4:27 PM
6/20/2012,10:28 AM
6/20/2012,12:03 PM
6/20/2012,12:17 PM
6/20/2012,12:23 PM
6/20/2012,1:01 PM
6/20/2012,1:18 PM
6/20/2012,1:18 PM
6/20/2012,1:18 PM
6/20/2012,1:44 PM
6/20/2012,1:48 PM
6/20/2012,1:54 PM
6/20/2012,1:57 PM
6/20/2012,3:30 PM
6/20/2012,4:56 PM
6/21/2012,7:43 AM
6/21/2012,11:56 AM
6/21/2012,12:10 PM
6/21/2012,12:16 PM
6/21/2012,12:28 PM
6/21/2012,12:31 PM
6/21/2012,12:32 PM
6/21/2012,2:06 PM
6/21/2012,2:10 PM
6/21/2012,2:38 PM
6/21/2012,3:24 PM
6/21/2012,3:43 PM
6/21/2012,4:21 PM
6/22/2012,11:58 AM
6/22/2012,11:59 AM
6/22/2012,12:10 PM
6/22/2012,12:16 PM
6/22/2012,12:29 PM
6/22/2012,12:32 PM
6/22/2012,12:48 PM
6/22/2012,1:48 PM
6/25/2012,11:21 AM
6/25/2012,12:00 PM
6/25/2012,12:18 PM
6/25/2012,12:27 PM
6/25/2012,12:44 PM
6/25/2012,12:49 PM
6/25/2012,12:50 PM
6/25/2012,1:10 PM
6/25/2012,1:18 PM
6/25/2012,2:06 PM
6/25/2012,3:15 PM
6/25/2012,3:31 PM
6/25/2012,3:42 PM
6/25/2012,3:48 PM
6/25/2012,4:05 PM
6/25/2012,4:16 PM
6/25/2012,4:52 PM
6/25/2012,5:00 PM
6/26/2012,10:55 AM
6/26/2012,12:11 PM
6/26/2012,1:04 PM
6/26/2012,1:54 PM
6/26/2012,2:15 PM
6/26/2012,2:28 PM
6/26/2012,2:41 PM
6/26/2012,2:49 PM
6/26/2012,3:22 PM
6/26/2012,3:23 PM
6/27/2012,7:58 AM
6/27/2012,10:20 AM
6/27/2012,12:04 PM
6/27/2012,12:08 PM
6/27/2012,12:17 PM
6/27/2012,1:30 PM
6/27/2012,2:49 PM
6/27/2012,3:12 PM
6/27/2012,3:20 PM
6/27/2012,3:33 PM
6/27/2012,4:13 PM
6/27/2012,4:20 PM
6/28/2012,7:48 AM
6/28/2012,8:11 AM
6/28/2012,8:26 AM
6/28/2012,9:35 AM
6/28/2012,10:12 AM
6/28/2012,10:48 AM
6/28/2012,11:47 AM
6/28/2012,11:57 AM
6/28/2012,12:08 PM
6/28/2012,12:23 PM
6/28/2012,12:37 PM
6/28/2012,12:49 PM
6/28/2012,1:24 PM
6/28/2012,1:28 PM
6/28/2012,1:34 PM
6/28/2012,1:40 PM
6/28/2012,1:58 PM
6/28/2012,2:37 PM
6/28/2012,4:03 PM
6/28/2012,4:14 PM
6/29/2012,9:48 AM
6/29/2012,11:27 AM
6/29/2012,12:00 PM
7/2/2012,7:29 AM
7/2/2012,9:30 AM
7/2/2012,11:59 AM
7/2/2012,12:05 PM
7/2/2012,12:08 PM
7/2/2012,12:33 PM
7/2/2012,12:33 PM
7/2/2012,12:52 PM
7/2/2012,1:47 PM
7/2/2012,2:42 PM
7/2/2012,3:20 PM
7/2/2012,3:53 PM
7/2/2012,4:08 PM
7/2/2012,4:44 PM
7/3/2012,8:18 AM
7/3/2012,11:52 AM
7/3/2012,12:04 PM
7/3/2012,12:31 PM
7/3/2012,12:32 PM
7/3/2012,12:48 PM
7/3/2012,12:49 PM
7/3/2012,1:14 PM
7/3/2012,2:03 PM
7/3/2012,2:38 PM
7/5/2012,9:31 AM
7/5/2012,10:55 AM
7/5/2012,11:59 AM
7/5/2012,12:17 PM
7/5/2012,12:48 PM
7/5/2012,12:49 PM
7/5/2012,1:47 PM
7/5/2012,2:11 PM
7/5/2012,2:43 PM
7/6/2012,7:31 AM
7/9/2012,7:34 AM
7/9/2012,7:35 AM
7/9/2012,12:03 PM
7/9/2012,12:05 PM
7/9/2012,12:27 PM
7/9/2012,12:37 PM
7/9/2012,12:43 PM
7/9/2012,12:44 PM
7/9/2012,12:56 PM
7/9/2012,1:16 PM
7/9/2012,1:18 PM
7/9/2012,1:19 PM
7/9/2012,1:29 PM
7/9/2012,1:33 PM
7/9/2012,2:01 PM
7/9/2012,2:37 PM
7/9/2012,2:40 PM
7/9/2012,2:48 PM
7/9/2012,4:09 PM
7/10/2012,8:37 AM
7/10/2012,8:56 AM
7/10/2012,9:06 AM
7/10/2012,10:14 AM
7/10/2012,11:50 AM
7/10/2012,12:36 PM
7/10/2012,12:36 PM
7/10/2012,12:43 PM
7/10/2012,12:51 PM
7/10/2012,2:02 PM
7/10/2012,2:40 PM
7/10/2012,2:41 PM
7/10/2012,3:20 PM
7/11/2012,10:59 AM
7/11/2012,11:39 AM
7/11/2012,12:16 PM
7/11/2012,12:20 PM
7/11/2012,12:24 PM
7/11/2012,12:30 PM
7/11/2012,12:41 PM
7/11/2012,12:55 PM
7/11/2012,1:52 PM
7/11/2012,1:54 PM
7/12/2012,8:32 AM
7/12/2012,8:52 AM
7/12/2012,10:39 AM
7/12/2012,11:19 AM
7/12/2012,11:29 AM
7/12/2012,11:57 AM
7/12/2012,12:09 PM
7/12/2012,12:19 PM
7/12/2012,12:21 PM
7/12/2012,12:40 PM
7/12/2012,12:46 PM
7/12/2012,12:51 PM
7/12/2012,2:29 PM
7/12/2012,3:07 PM
7/12/2012,3:08 PM
7/12/2012,3:41 PM
7/12/2012,4:30 PM
7/13/2012,8:49 AM
7/13/2012,8:56 AM
7/13/2012,10:24 AM
7/13/2012,10:28 AM
7/13/2012,11:54 AM
7/13/2012,12:00 PM
7/13/2012,12:22 PM
7/13/2012,12:39 PM
7/13/2012,1:03 PM
7/13/2012,1:19 PM
7/13/2012,1:48 PM
7/13/2012,2:08 PM
7/16/2012,8:21 AM
7/16/2012,8:53 AM
7/16/2012,9:05 AM
7/16/2012,10:36 AM
7/16/2012,10:52 AM
7/16/2012,12:05 PM
7/16/2012,12:13 PM
7/16/2012,12:25 PM
7/16/2012,12:26 PM
7/16/2012,12:42 PM
7/16/2012,12:52 PM
7/16/2012,2:04 PM
7/16/2012,2:42 PM
7/16/2012,2:51 PM
7/16/2012,2:55 PM
7/16/2012,3:22 PM
7/16/2012,3:53 PM
7/16/2012,4:09 PM
7/17/2012,10:14 AM
7/17/2012,10:39 AM
7/17/2012,11:36 AM
7/17/2012,11:42 AM
7/17/2012,11:56 AM
7/17/2012,12:24 PM
7/17/2012,12:39 PM
7/17/2012,12:48 PM
7/17/2012,12:53 PM
7/17/2012,1:00 PM
7/17/2012,1:45 PM
7/17/2012,1:46 PM
7/17/2012,1:46 PM
7/17/2012,1:56 PM
7/17/2012,2:17 PM
7/17/2012,2:23 PM
7/17/2012,2:34 PM
7/17/2012,2:35 PM
7/17/2012,2:39 PM
7/17/2012,3:21 PM
7/17/2012,3:22 PM
7/17/2012,3:26 PM
7/17/2012,3:48 PM
7/17/2012,4:14 PM
7/18/2012,10:41 AM
7/18/2012,10:55 AM
7/18/2012,11:35 AM
7/18/2012,11:48 AM
7/18/2012,12:07 PM
7/18/2012,12:52 PM
7/18/2012,1:25 PM
7/18/2012,1:53 PM
7/18/2012,2:14 PM
7/18/2012,2:53 PM
7/18/2012,3:17 PM
7/18/2012,4:38 PM
7/19/2012,8:49 AM
7/19/2012,9:07 AM
7/19/2012,9:18 AM
7/19/2012,11:25 AM
7/19/2012,11:47 AM
7/19/2012,11:51 AM
7/19/2012,12:20 PM
7/19/2012,1:08 PM
7/19/2012,1:24 PM
7/19/2012,1:32 PM
7/19/2012,2:09 PM
7/19/2012,2:36 PM
7/19/2012,3:17 PM
7/19/2012,3:48 PM
7/19/2012,4:25 PM
7/19/2012,4:42 PM
7/20/2012,11:34 AM
7/20/2012,11:49 AM
7/20/2012,12:17 PM
7/20/2012,12:58 PM
7/20/2012,1:15 PM
7/20/2012,1:46 PM
7/20/2012,2:45 PM
7/20/2012,3:00 PM
7/20/2012,3:01 PM
7/23/2012,10:06 AM
7/23/2012,10:14 AM
7/23/2012,12:06 PM
7/23/2012,12:09 PM
7/23/2012,12:13 PM
7/23/2012,12:37 PM
7/23/2012,12:45 PM
7/23/2012,12:53 PM
7/23/2012,1:36 PM
7/23/2012,2:57 PM
7/23/2012,2:59 PM
7/23/2012,3:35 PM
7/23/2012,3:46 PM
7/23/2012,4:12 PM
7/23/2012,4:39 PM
7/23/2012,4:54 PM
7/24/2012,9:55 AM
7/24/2012,11:36 AM
7/24/2012,11:59 AM
7/24/2012,1:02 PM
7/24/2012,1:54 PM
7/24/2012,2:10 PM
7/24/2012,2:28 PM
7/24/2012,3:12 PM
7/24/2012,3:29 PM
7/24/2012,3:40 PM
7/24/2012,3:50 PM
7/24/2012,4:06 PM
7/25/2012,12:03 PM
7/25/2012,12:20 PM
7/25/2012,12:57 PM
7/25/2012,1:10 PM
7/25/2012,1:54 PM
7/25/2012,2:25 PM
7/25/2012,2:29 PM
7/25/2012,2:35 PM
7/25/2012,2:36 PM
7/25/2012,2:40 PM
7/25/2012,2:46 PM
7/25/2012,4:05 PM
7/25/2012,4:36 PM
7/25/2012,4:38 PM
7/25/2012,4:46 PM
7/26/2012,12:28 PM
7/26/2012,12:31 PM
7/26/2012,12:44 PM
7/26/2012,12:50 PM
7/26/2012,12:51 PM
7/26/2012,12:57 PM
7/26/2012,12:58 PM
7/26/2012,1:09 PM
7/26/2012,1:16 PM
7/26/2012,1:46 PM
7/26/2012,1:48 PM
7/26/2012,2:17 PM
7/26/2012,2:28 PM
7/26/2012,2:58 PM
7/26/2012,3:08 PM
7/26/2012,4:21 PM
7/26/2012,4:26 PM
7/27/2012,8:55 AM
7/27/2012,10:08 AM
7/27/2012,11:07 AM
7/27/2012,12:05 PM
7/27/2012,12:10 PM
7/27/2012,12:16 PM
7/27/2012,12:17 PM
7/27/2012,12:18 PM
7/27/2012,12:21 PM
7/27/2012,12:25 PM
7/27/2012,12:46 PM
7/27/2012,1:20 PM
7/27/2012,1:49 PM
7/27/2012,1:52 PM
7/27/2012,1:57 PM
7/30/2012,11:59 AM
7/30/2012,12:19 PM
7/30/2012,12:35 PM
7/30/2012,12:55 PM
7/30/2012,1:00 PM
7/30/2012,1:08 PM
7/30/2012,1:30 PM
7/30/2012,1:58 PM
7/30/2012,2:17 PM
7/30/2012,2:29 PM
7/30/2012,3:10 PM
7/30/2012,3:11 PM
7/30/2012,4:06 PM
7/30/2012,4:16 PM
7/30/2012,4:28 PM
7/30/2012,4:47 PM
7/31/2012,8:08 AM
7/31/2012,8:33 AM
7/31/2012,11:48 AM
7/31/2012,12:22 PM
7/31/2012,12:42 PM
7/31/2012,1:15 PM
7/31/2012,1:16 PM
7/31/2012,2:04 PM
7/31/2012,2:15 PM
7/31/2012,2:31 PM
7/31/2012,2:38 PM
7/31/2012,2:38 PM
7/31/2012,2:39 PM
7/31/2012,2:50 PM
7/31/2012,3:22 PM
7/31/2012,4:25 PM
7/31/2012,4:26 PM
7/31/2012,4:38 PM
7/31/2012,4:38 PM
7/31/2012,4:44 PM
8/1/2012,9:00 AM
8/1/2012,9:10 AM
8/1/2012,10:04 AM
8/1/2012,11:20 AM
8/1/2012,12:00 PM
8/1/2012,12:02 PM
8/1/2012,12:15 PM
8/1/2012,12:18 PM
8/1/2012,12:57 PM
8/1/2012,12:58 PM
8/1/2012,1:23 PM
8/1/2012,3:36 PM
8/1/2012,4:21 PM
8/1/2012,4:32 PM
8/2/2012,8:58 AM
8/2/2012,9:23 AM
8/2/2012,11:51 AM
8/2/2012,12:30 PM
8/2/2012,12:32 PM
8/2/2012,12:44 PM
8/2/2012,1:07 PM
8/2/2012,1:15 PM
8/2/2012,1:27 PM
8/2/2012,1:52 PM
8/2/2012,1:55 PM
8/2/2012,1:59 PM
8/2/2012,2:23 PM
8/2/2012,2:25 PM
8/2/2012,2:27 PM
8/2/2012,2:41 PM
8/2/2012,2:54 PM
8/2/2012,3:07 PM
8/2/2012,3:08 PM
8/2/2012,3:42 PM
8/2/2012,4:26 PM
8/2/2012,4:27 PM
8/3/2012,9:00 AM
8/3/2012,10:01 AM
8/3/2012,11:10 AM
8/3/2012,12:18 PM
8/3/2012,1:16 PM
8/3/2012,1:34 PM
8/3/2012,2:30 PM
8/3/2012,2:45 PM
8/6/2012,8:05 AM
8/6/2012,10:20 AM
8/6/2012,12:20 PM
8/6/2012,12:54 PM
8/6/2012,1:15 PM
8/6/2012,1:23 PM
8/6/2012,1:47 PM
8/6/2012,1:48 PM
8/6/2012,2:30 PM
8/6/2012,2:38 PM
8/6/2012,2:40 PM
8/6/2012,2:41 PM
8/6/2012,2:49 PM
8/6/2012,3:09 PM
8/6/2012,3:27 PM
8/6/2012,4:03 PM
8/6/2012,4:21 PM
8/6/2012,4:23 PM
8/7/2012,8:33 AM
8/7/2012,11:02 AM
8/7/2012,11:21 AM
8/7/2012,12:28 PM
8/7/2012,12:34 PM
8/7/2012,1:28 PM
8/7/2012,1:28 PM
8/7/2012,1:37 PM
8/7/2012,1:40 PM
8/7/2012,1:45 PM
8/7/2012,1:47 PM
8/7/2012,1:48 PM
8/7/2012,3:07 PM
8/7/2012,3:45 PM
8/7/2012,3:51 PM
8/7/2012,4:02 PM
8/7/2012,4:02 PM
8/7/2012,4:34 PM
8/7/2012,4:46 PM
8/8/2012,10:33 AM
8/8/2012,12:29 PM
8/8/2012,12:33 PM
8/8/2012,12:44 PM
8/8/2012,1:16 PM
8/8/2012,1:49 PM
8/8/2012,1:56 PM
8/8/2012,3:15 PM
8/8/2012,3:33 PM
8/8/2012,3:34 PM
8/9/2012,12:07 PM
8/9/2012,12:41 PM
8/9/2012,12:51 PM
8/9/2012,1:06 PM
8/9/2012,1:14 PM
8/9/2012,2:01 PM
8/9/2012,2:31 PM
8/9/2012,2:47 PM
8/9/2012,2:55 PM
8/9/2012,3:53 PM
8/9/2012,4:02 PM
8/9/2012,4:14 PM
8/9/2012,4:36 PM
8/10/2012,10:17 AM
8/10/2012,10:46 AM
8/10/2012,11:59 AM
8/10/2012,12:06 PM
8/10/2012,12:32 PM
8/10/2012,12:47 PM
8/10/2012,12:54 PM
8/10/2012,12:57 PM
8/10/2012,1:08 PM
8/10/2012,1:14 PM
8/10/2012,1:15 PM
8/10/2012,1:18 PM
8/10/2012,2:02 PM
8/10/2012,2:32 PM
8/13/2012,12:06 PM
8/13/2012,12:41 PM
8/13/2012,1:11 PM
8/13/2012,1:15 PM
8/13/2012,1:26 PM
8/13/2012,1:29 PM
8/13/2012,1:31 PM
8/13/2012,1:56 PM
8/13/2012,1:57 PM
8/13/2012,1:59 PM
8/13/2012,2:27 PM
8/13/2012,2:28 PM
8/13/2012,3:13 PM
8/13/2012,3:17 PM
8/13/2012,3:55 PM
8/13/2012,4:05 PM
8/14/2012,10:24 AM
8/14/2012,10:27 AM
8/14/2012,11:15 AM
8/14/2012,12:13 PM
8/14/2012,12:27 PM
8/14/2012,1:08 PM
8/14/2012,1:28 PM
8/14/2012,1:40 PM
8/14/2012,1:45 PM
8/14/2012,2:05 PM
8/14/2012,2:23 PM
8/14/2012,2:35 PM
8/14/2012,2:52 PM
8/14/2012,3:00 PM
8/14/2012,3:10 PM
8/14/2012,3:46 PM
8/14/2012,3:49 PM
8/14/2012,4:32 PM
8/14/2012,4:33 PM
8/14/2012,4:42 PM
8/14/2012,4:52 PM
8/15/2012,12:10 PM
8/15/2012,12:14 PM
8/15/2012,12:26 PM
8/15/2012,12:55 PM
8/15/2012,1:39 PM
8/15/2012,1:51 PM
8/15/2012,2:04 PM
8/15/2012,2:12 PM
8/15/2012,2:30 PM
8/15/2012,2:38 PM
8/15/2012,2:48 PM
8/15/2012,3:24 PM
8/15/2012,3:24 PM
8/15/2012,3:27 PM
8/15/2012,3:46 PM
8/15/2012,3:55 PM
8/15/2012,4:19 PM
8/15/2012,4:44 PM
8/16/2012,7:52 AM
8/16/2012,8:56 AM
8/16/2012,9:37 AM
8/16/2012,10:45 AM
8/16/2012,11:46 AM
8/16/2012,11:57 AM
8/16/2012,12:41 PM
8/16/2012,1:59 PM
8/16/2012,2:18 PM
8/16/2012,2:19 PM
8/16/2012,2:35 PM
8/16/2012,3:07 PM
8/16/2012,3:31 PM
8/16/2012,3:46 PM
8/16/2012,4:12 PM
8/16/2012,4:20 PM
8/16/2012,4:25 PM
8/16/2012,4:52 PM
8/17/2012,8:40 AM
8/17/2012,9:56 AM
8/17/2012,12:52 PM
8/17/2012,1:59 PM
8/20/2012,8:07 AM
8/20/2012,8:29 AM
8/20/2012,8:42 AM
8/20/2012,8:52 AM
8/20/2012,9:10 AM
8/20/2012,10:52 AM
8/20/2012,10:59 AM
8/20/2012,11:43 AM
8/20/2012,12:03 PM
8/20/2012,12:08 PM
8/20/2012,12:10 PM
8/20/2012,12:12 PM
8/20/2012,12:14 PM
8/20/2012,12:24 PM
8/20/2012,12:42 PM
8/20/2012,12:51 PM
8/20/2012,1:20 PM
8/20/2012,1:52 PM
